source_id,title,summary,url,published_at,fetched_at,vader_compound
guardian,Right turn on green: is the Telegraph changing its tune on the climate?,"Flurry of articles has raised eyebrows and drawn response from Kemi Badenoch defending stance on net zero “Nobody can deny that the UK is getting warmer and high temperatures are becoming a clear threat to homes, nature and food security,” read the lengthy news report, which explored the devastating effect of British wildfires on families in recent years. The article’s conclusions, written after the wildfires in Suffolk last week , were no surprise given the UK’s changing climate. However, the fact that the piece appeared in the Telegraph, the rightwing title that has been a leading critic of green policies, did raise eyebrows among some readers. Continue reading...",https://www.theguardian.com/media/2026/aug/05/telegraph-climate-tories-kemi-badenoch-net-zero,2026-08-05T06:00:11+00:00,2026-08-06T14:03:49.319094+00:00,0.0
guardian,Healey urged to be bold on borrowing in first test of Burnham’s growth pledge,"Some want the chancellor to exploit newly flexible fiscal rules – others want a more creative approach, such as borrowing from markets With just 12 weeks to go until his first budget, new chancellor John Healey is seeking ways to ramp up public investment, without busting the Treasury’s fiscal rules – and some economists are urging him to be bold. As he settles into No 11 Downing Street, the former defence secretary’s most immediate challenges concern day-to-day government spending. Continue reading...",https://www.theguardian.com/business/2026/aug/06/healey-urged-to-be-bold-on-borrowing-in-first-test-of-burnhams-growth-pledge,2026-08-06T06:00:41+00:00,2026-08-06T14:03:49.319094+00:00,0.6369
guardian,"Finally, we have a PM for the digital age. But real change requires more than just being good on camera | Nesrine Malik","Connection with voters on screen only pays off when it’s matched with bold policies in the real world – as it has for Zohran Mamdani in New York Andy Burnham is having a good time. I can’t remember the last time a prime minister (or indeed any high-profile British politician) actually looked as though they were enjoying what they were doing. I saw a clip the other day in which Burnham remembered arguing with his dad about the point of an English degree, quoted poetry and discussed the importance of mastering words. It was almost enough to make you feel sorry for Keir Starmer. In his entire time as leader of the Labour party and then the head of the government, Starmer delivered not a single unprocessed moment. No natural sentiment escaped the carapace. And here is his successor, practically oozing it. It matters. It’s good and healthy to have a leader who looks as though they want to be where they are. Whose approach isn’t that of a scold or a receiver who has taken control of the premises, or someone whose sole aim is to tenaciously clamber up to the top job and hold on for dear life. Nesrine Malik is a Guardian columnist Continue reading...",https://www.theguardian.com/commentisfree/2026/aug/03/andy-burnham-digital-age-political-success-good-on-camera,2026-08-03T05:00:41+00:00,2026-08-06T14:03:49.319094+00:00,0.5927
guardian,Does Andy Burnham really hate London? He wouldn’t be the only one | Zoe Williams,"Both left and right have it in for Britain’s capital. But is London a stabby wasteland, a den of faceless bureaucrats, or just a mess of overprivileged wokerati? ‘I’ve seen no evidence of Andy being anti-London,” the capital’s mayor, Sadiq Khan, told the Evening Standard last week, which is quaint and adorable: evidence is so 2009. This is all about feels. Some feel that the prime minister disfavours the capital because he frequently mentions that neoliberalism hasn’t delivered a fair deal for the north of England; tacitly, then, someone’s deal has been unfair in the other direction, and that would be the south, which must be London. Where else would Burnham mean – Hastings? The institution of No 10 North gestures audibly towards there being some problem with the OG Downing Street, and the use of the words “Whitehall” and “Westminster” as anything but geographical denominations – connoting “faceless” or “out of touch” or “rigid” or “having contempt for the ordinary person” – gives strong anti-London vibes, since Whitehall and Westminster are, indisputably, in London. You could group all that as leftwing shorthand. For those moments when you want to describe a shallow, mammon-worshipping society, lurching blindly from one shiny, meaningless prize to the next, empty of proper feeling for others or for nature, “London” pretty well covers it. Continue reading...",https://www.theguardian.com/commentisfree/2026/aug/03/does-andy-burnham-really-hate-london-he-wouldnt-be-the-only-one,2026-08-03T14:17:41+00:00,2026-08-06T14:03:49.319094+00:00,-0.6115
guardian,What kind of society fast-tracks early release for domestic abusers? This is gambling with women’s lives | Joan Smith,"Andy Burnham inherited the crisis in our prison system – but the solution cannot be to further endanger the women and children who have survived violence It’s time to be blunt: the government is about to expose hundreds of vulnerable women to the risk of death or serious injury. Survivors of domestic abuse, including women who have suffered years of physical violence and intimidation, are now preparing for the moment in October when 5,000 prisoners begin to be released early . What are these women supposed to do? Where are they supposed to go? Their abusers know where they live. They know where their children go to school. Following an outcry, rapists and some child sex offenders have been excluded from the early release scheme. But by refusing to exclude men convicted of domestic violence, this government is sending a message that this category of crime – serial in nature and implicated in the deaths of one woman every five days – is simply not a priority. Joan Smith is an author, journalist and a former chair of the mayor of London’s VAWG board Do you have an opinion on the issues raised in this article? If you would like to submit a response of up to 300 words by email to be considered for publication in our letters section, please click here . Continue reading...",https://www.theguardian.com/commentisfree/2026/aug/05/release-domestic-abusers-gambling-womens-lives,2026-08-05T12:14:43+00:00,2026-08-06T14:03:49.319094+00:00,-0.5574
guardian,"NHS must prepare for annual summer heat pressures, says Yvette Cooper","Health secretary says global heating means UK hospitals and GPs will have to prepare for summer as well as winter peaks of demand Adapting to global heating: which UK public services are struggling in hot weather? The NHS has been warned to prepare for potential annual summer crises caused by extreme heat with the same pressures as winter, as heatwaves caused by the climate crisis become routine in the UK. The health secretary, Yvette Cooper, said NHS staff were feeling A&E pressures that would normally be expected only during flu season – and said the government would use major investment in NHS infrastructure to tackle the health service’s resilience to high summer temperatures. Continue reading...",https://www.theguardian.com/society/2026/aug/05/nhs-must-prepare-for-annual-summer-heat-pressures-says-yvette-cooper,2026-08-05T20:00:28+00:00,2026-08-06T14:03:49.319094+00:00,-0.3182
guardian,"The takedown of Jason Arday has overjoyed the right, and must be a wake-up call for the left | Jason Okundaye","The Cambridge academic has rightly now resigned. But that won’t end the targeting of senior black figures or the lazy way institutions promote faux equality ‘To be honest with you, I thought you’d just believe me.” That was the breathtaking response of Prof Jason Arday when the Guardian interrogated the details he provided of an alleged racist campaign of intimidation against him, which involved a severed pig’s head, a masked man wielding a knife and bullets in the post. Arday had been unable to provide evidence, and when the Guardian contacted the relevant parties, including a south London butcher and the police, his claims were either refuted or could not be verified. Arday, whose appointment as professor of sociology of education at Cambridge became a widely lauded moment in the aftermath of Black Lives Matter, has found himself in the eye of the storm. Allegations of extensive plagiarism in his doctoral thesis, completed at Liverpool John Moores University, recently made their way from the Substack of self-described “race realist” academic Nathan Cofnas into the national press. The defence of Arday had rested on the fact that an investigation had already been conducted, and cleared him of plagiarism. And yet the case has taken on a life of its own. Continue reading...",https://www.theguardian.com/commentisfree/2026/aug/06/jason-arday-dei-race-issues-university-of-cambridge,2026-08-06T05:00:39+00:00,2026-08-06T14:03:49.319094+00:00,0.5719
guardian,The Guardian view on the Conservatives under Kemi Badenoch: purging moderation is not 'common sense' | Editorial,"A row over a local council candidate reveals a deeper problem with the Tory leader’s diagnosis of her party’s electoral predicament Kemi Badenoch has been clear about the qualifying criteria for prospective Conservative MPs. They must be “serious people who understand common sense,” she has said . The situation in local government is different, as demonstrated by Mrs Badenoch’s ill-judged support for a former neo-Nazi, selected to stand as a councillor in Somerset next year. Joshua Bonehill-Paine has convictions for racially aggravated harassment of a Jewish Labour MP and assaulting a police officer among other offences. On Wednesday, as pressure grew on the party leader to repudiate him, he withdrew his candidacy. Do you have an opinion on the issues raised in this article? If you would like to submit a response of up to 300 words by email to be considered for publication in our letters section, please click here . Continue reading...",https://www.theguardian.com/commentisfree/2026/aug/05/the-guardian-view-on-the-conservatives-under-kemi-badenoch-purging-moderation-is-not-common-sense,2026-08-05T17:20:51+00:00,2026-08-06T14:03:49.319094+00:00,0.0
guardian,Has the UK government’s strategy on small boat crossings been effective?,"As the number of migrants crossing the Channel is down by 43%, have ministers cracked the problem? The headline figures show that small boats crossing the Channel are down by 43% compared with January to mid-July 2025 – from 21,690 people who crossed last year to 12,469 over the same period this year. Since Andy Burnham came to power on 20 July, however, there has been a small increase on the same period last year. Between 20 July and 2 August 2025 1,962 people crossed the Channel in small boats. Over the same period this year more than 2,000 have crossed. Continue reading...",https://www.theguardian.com/uk-news/2026/aug/06/uk-government-strategy-small-boat-crossings-asylum-seekers-explainer,2026-08-06T05:00:39+00:00,2026-08-06T14:03:49.319094+00:00,0.4767
guardian,Council wants pubs in London’s Soho and West End to ban standing,"Sadiq Khan criticises Westminster council’s ‘anti-growth policies’ after it recommends stopping ‘vertical drinking’ Waiting at the bar and trying to catch the bartender’s eye so you can order a pint, before going to stand with your friends and have a catchup, has been how British people have experienced going to the pub for centuries. But Westminster council has been accused of trying to put a stop to it. The council, which has jurisdiction over one of the busiest nightlife districts in Europe – Soho and the West End – has recommended not allowing “vertical drinking” or ordering at the bar in its new draft licensing policy. Continue reading...",https://www.theguardian.com/business/2026/aug/06/westminster-council-wants-pubs-in-london-soho-west-end-ban-standing,2026-08-06T06:00:40+00:00,2026-08-06T14:03:49.319094+00:00,-0.5574
guardian,Is King Charles a ‘white Briton’? Restore Britain leader Rupert Lowe won’t say,"Lowe questioned on BBC about definition in report for hard-right party that both parents need to be born in UK Rupert Lowe, the leader of Restore Britain, refused to say he believes King Charles can be classified as a “white Briton” in an extraordinary interview on the BBC’s Today programme. Questioning Lowe, the MP for Great Yarmouth, over his claims that “white Britons will become a minority by 2063”, the presenter, Nick Robinson, noted that the forecast Lowe referred to defined a “white Briton” as someone whose parents were both born in the UK. Continue reading...",https://www.theguardian.com/politics/2026/aug/06/is-king-charles-a-white-briton-restore-britain-rupert-lowe-will-not-say,2026-08-06T10:21:09+00:00,2026-08-06T14:03:49.319094+00:00,0.4019
guardian,Extreme rightwing referrals to Prevent rise 20% amid record anti-terror reporting,"Scheme aiming to stop people turning to terrorism has 39% overall rise in referrals in year to September 2025 A record number of people have been referred to the government’s anti-terror programme in England and Wales, with a 39% rise over the last year, including a 20% rise in referrals for extreme rightwing ideology, according to official data released on Thursday. A total of 10,293 referrals – up from 7,408 – were made to the Prevent programme in the year to September 2025, which is the highest number since records began 11 years ago. Continue reading...",https://www.theguardian.com/uk-news/2026/aug/06/record-high-referrals-prevent-anti-terror-scheme-rise-rightwing-extremism,2026-08-06T11:53:54+00:00,2026-08-06T14:03:49.319094+00:00,0.0258
guardian,Nearly 50 asylum seekers deported under ‘one in one out’ scheme have returned to the UK,"Figure raises questions about deal with France despite UK ministers insisting repeat arrivals will be removed Almost 50 asylum seekers deported using the “one in one out” scheme have been recorded as returning to the UK a second time, the Guardian has learned. In addition to the returnees detained by the Home Office, an unknown number are believed to have arrived in the UK undetected. Continue reading...",https://www.theguardian.com/uk-news/2026/aug/06/asylum-seekers-deported-one-in-one-out-returned-to-uk,2026-08-06T13:32:13+00:00,2026-08-06T14:03:49.319094+00:00,0.0
guardian,"Reform will jail directors of companies employing illegal workers for up to five years, says Yusuf – UK politics live","Party says employers would be held responsible even if they were unaware of the worker’s immigration status A Reform government will introduce national licensing for vape shops, which Zia Yusuf says will see a decrease of 70% in the businesses on British high streets. “We will also end financial disincentive,” he says. Reform will establish a central prosecution fund for local authorities to pursue businesses employing illegal workers. Corporate CEOs have been making a fortune by hiring illegal workers and undermining British youngsters. Reform will jail them and stop illegal working for good - we will stand up for British workers. Continue reading...",https://www.theguardian.com/politics/live/2026/aug/06/labour-reform-nigel-farage-zia-yusuf-conservatives-kemi-badenoch-joshua-bonehill-paine-uk-politics-live-news,2026-08-06T13:42:25+00:00,2026-08-06T14:03:49.319094+00:00,-0.5574
bbc,How the leasehold revolution could transform neighbourly relations,"The government wants to abolish leasehold, but replacing it could prove far more complicated",https://www.bbc.co.uk/news/articles/cp8llpp67l1o?at_medium=RSS&at_campaign=rss,2026-07-07T23:13:38+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,How a rise in ADHD benefits claims is adding to welfare spending challenge,"More than 100,000 people with ADHD as their main condition receive Pip, latest figures show, an increase of 40% since Labour came to power.",https://www.bbc.co.uk/news/articles/c24ym9yd8p6o?at_medium=RSS&at_campaign=rss,2026-07-09T08:35:18+00:00,2026-08-06T14:03:49.605906+00:00,0.4404
bbc,"Burnham set for No 10: BBC correspondents on what Trump, Putin and others will make of him","In the US, China, Europe, Russia and elsewhere, how is the UK's expected new prime minister regarded?",https://www.bbc.co.uk/news/articles/cn8qzlvlz81o?at_medium=RSS&at_campaign=rss,2026-07-12T23:49:28+00:00,2026-08-06T14:03:49.605906+00:00,-0.296
bbc,Angela Rayner: Cabinet comeback for one of Labour's biggest names,The potential contender to replace Keir Starmer is now back in the cabinet under Andy Burnham.,https://www.bbc.co.uk/news/articles/cqlz3p0ryylo?at_medium=RSS&at_campaign=rss,2026-07-21T16:12:23+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Who is new chancellor John Healey? Labour veteran who quit as defence secretary,The former defence secretary is seen as a safe pair of hands - and is now in charge of the government's finances.,https://www.bbc.co.uk/news/articles/ce85y9lm81no?at_medium=RSS&at_campaign=rss,2026-07-20T18:44:55+00:00,2026-08-06T14:03:49.605906+00:00,0.1027
bbc,Key takeaways as Andy Burnham becomes PM,The new Labour leader has formally taken office and set out his priorities for power in No 10.,https://www.bbc.co.uk/news/articles/c80nln7zgp7o?at_medium=RSS&at_campaign=rss,2026-07-20T20:07:01+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Louise Haigh: Labour power broker behind Burnham's rise,The Sheffield MP's return to the cabinet comes after she emerged as one of the PM's key political allies.,https://www.bbc.co.uk/news/articles/c87n0x974vjo?at_medium=RSS&at_campaign=rss,2026-07-20T20:15:48+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Who's in Andy Burnham's cabinet?,An in-depth look at which Labour MPs have been appointed to cabinet roles by new Prime Minister Andy Burnham,https://www.bbc.co.uk/news/articles/ckg4we9g58do?at_medium=RSS&at_campaign=rss,2026-07-28T13:36:18+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,He'll be the first Andy in No 10 - but his rise to power has been decades in the making,The outgoing Greater Manchester mayor is lining up a third attempt to be Labour leader following his return to Westminster.,https://www.bbc.co.uk/news/articles/cp8pml5z8p6o?at_medium=RSS&at_campaign=rss,2026-07-20T09:35:56+00:00,2026-08-06T14:03:49.605906+00:00,-0.1531
bbc,Chris Mason: What his first week in power tells us about Andy Burnham,"The fledgling Burnham administration has been seeking to find its feet and make a decent first impression at the same time, the BBC's political editor Chris Mason explains.",https://www.bbc.co.uk/news/articles/cz97ngjpg3lo?at_medium=RSS&at_campaign=rss,2026-07-24T12:58:58+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Row after Tory bid to make Burnham face MPs before autumn fails,"The Tories have accused Labour of ""running scared"" after ministers denied them a chance to delay Parliament's summer break.",https://www.bbc.co.uk/news/articles/cj6g61y6lpro?at_medium=RSS&at_campaign=rss,2026-07-14T17:15:03+00:00,2026-08-06T14:03:49.605906+00:00,-0.4215
bbc,Cash-strapped Thames Water poses big test for Burnham,"Despite returning to profit after hiking bills 40%, the deeply troubled company is far from out of the woods.",https://www.bbc.co.uk/news/articles/c4gygy43103o?at_medium=RSS&at_campaign=rss,2026-07-15T12:09:08+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Shapps blocked from standing again for the Conservatives,"Kemi Badenoch tells the BBC she leads a ""new party full of new people"" as ex-MP is rejected as a candidate.",https://www.bbc.co.uk/news/articles/cwyrjnwe8xlo?at_medium=RSS&at_campaign=rss,2026-07-23T13:13:58+00:00,2026-08-06T14:03:49.605906+00:00,-0.2732
bbc,Scottish Labour leader Anas Sarwar set to become a minister in Burnham's government,"It would mean Sarwar leaving the Scottish Parliament and his leader role, then taking up a seat in the House of Lords.",https://www.bbc.co.uk/news/articles/ce970y1n7plo?at_medium=RSS&at_campaign=rss,2026-07-22T09:22:27+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Chris Mason: Sarwar ministerial role sees promotion of another Starmer critic,"Months after calling on Keir Starmer to quit, the Scottish Labour leader is set to become a minister in Burnham's government, the BBC's political editor writes.",https://www.bbc.co.uk/news/articles/cx2rv14em3jo?at_medium=RSS&at_campaign=rss,2026-07-22T05:22:32+00:00,2026-08-06T14:03:49.605906+00:00,-0.2732
bbc,Andy Burnham rules out early election in exclusive BBC interview,"The new prime minister told Laura Kuenssberg that people ""voted for a manifesto"" that he would honour, when pressed on whether there will be an early general election.",https://www.bbc.co.uk/news/videos/c935kzyq6r4o?at_medium=RSS&at_campaign=rss,2026-07-26T05:00:56+00:00,2026-08-06T14:03:49.605906+00:00,0.128
bbc,Burnham tells cabinet to tackle living costs at first meeting,The new prime minister chaired his first cabinet after announcing a cut to VAT on household electricity.,https://www.bbc.co.uk/news/articles/cx2vp4x7gkxo?at_medium=RSS&at_campaign=rss,2026-07-21T23:15:33+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Burnham's 'Manchesterism' got him to No 10 - but will it work for the UK?,Economics editor Faisal Islam examines whether the north-west city can be a template for the entire country.,https://www.bbc.co.uk/news/articles/clyl3z2xld8o?at_medium=RSS&at_campaign=rss,2026-08-03T09:41:13+00:00,2026-08-06T14:03:49.605906+00:00,-0.1531
bbc,Sir John Curtice: The 'Burnham bounce' is real but it's not massive,The governing party's poll ratings have improved but they're only just ahead of Reform.,https://www.bbc.co.uk/news/articles/c4g4djygr73o?at_medium=RSS&at_campaign=rss,2026-08-01T09:13:00+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,"Sackings, cabinet surprises and policies: Burnham's first 24 hours as PM",The new prime minister enters Number 10 in a flurry of activity - but he is still facing calls for a snap election.,https://www.bbc.co.uk/news/articles/c4gjz907pppo?at_medium=RSS&at_campaign=rss,2026-07-21T17:14:44+00:00,2026-08-06T14:03:49.605906+00:00,0.2263
bbc,Analysis: Burnham's policy choices reveal what kind of PM he wants to be,The new prime minister has begun to set out key policies - starting with a vow to end rough sleeping.,https://www.bbc.co.uk/news/articles/c3r0x5nzg0eo?at_medium=RSS&at_campaign=rss,2026-07-20T15:41:02+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Andy Burnham's plan to collaborate with social media creators,The new prime minister plans to work with influencers and social media creators to get his message out.,https://www.bbc.co.uk/news/articles/cy4k74xj9lyo?at_medium=RSS&at_campaign=rss,2026-07-23T08:28:57+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Ex neo-Nazi activist withdraws as Tory election candidate,Kemi Badenoch says Joshua Bonehill-Paine will now advise the Conservatives on tackling extremism.,https://www.bbc.co.uk/news/articles/cy4kx8n2vwxo?at_medium=RSS&at_campaign=rss,2026-08-05T20:12:17+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Laura Kuenssberg: Our exclusive behind-the-scenes access at No 10 as Andy Burnham became PM,Laura Kuenssberg was given unprecedented access to the new prime minister’s first days in power.,https://www.bbc.co.uk/news/articles/c79gdjlv78wo?at_medium=RSS&at_campaign=rss,2026-07-27T05:00:13+00:00,2026-08-06T14:03:49.605906+00:00,-0.1779
bbc,Burnham orders review of grooming gang early releases,The announcement of the review comes after the Tory leader raised concerns that child sex offenders could leave jail early.,https://www.bbc.co.uk/news/articles/cg5lm3evpzzo?at_medium=RSS&at_campaign=rss,2026-08-06T13:56:53+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Reform pledges to reward public for illegal working tip-offs,The party says it would pay for information leading to successful action against employers breaking the law.,https://www.bbc.co.uk/news/articles/cvgv864z0rvo?at_medium=RSS&at_campaign=rss,2026-08-06T12:14:57+00:00,2026-08-06T14:03:49.605906+00:00,0.0258
bbc,The serial candidates standing against Farage in the Clacton by-election,"BBC Verify takes a look at the serial candidates standing in Clacton, how they fared in previous elections, and whether they have ever won enough votes to get their deposits back.",https://www.bbc.co.uk/news/articles/cd69q4yg0ggo?at_medium=RSS&at_campaign=rss,2026-08-06T13:22:26+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,"Sir Keir Starmer made misleading defence spending claim, watchdog says",The Wales Office and MoD also repeated the claim that £270bn more was being spent on defence.,https://www.bbc.co.uk/news/articles/c77g38mxxdyo?at_medium=RSS&at_campaign=rss,2026-08-06T06:31:15+00:00,2026-08-06T14:03:49.605906+00:00,-0.3182
bbc,Walk-in mental health centres to open in banks and libraries across England,Government plans network of nearly 200 specialist services to help those facing mental health crises.,https://www.bbc.co.uk/news/articles/cpd76e737ljo?at_medium=RSS&at_campaign=rss,2026-08-06T07:28:08+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,"Burnham failing public over heat threats, says Green leader","Zack Polanski has accused ministers of a ""dereliction of duty"" in response to this summer's heatwaves.",https://www.bbc.co.uk/news/articles/cvg9jnqd3pgo?at_medium=RSS&at_campaign=rss,2026-08-05T12:52:06+00:00,2026-08-06T14:03:49.605906+00:00,-0.7269
bbc,"Student loan repayment rates an 'unsustainable burden', chancellor told","More than 120 MPs and peers have asked John Healey to carry out an ""urgent review"" of repayments.",https://www.bbc.co.uk/news/articles/c5yed780epqo?at_medium=RSS&at_campaign=rss,2026-08-05T18:38:45+00:00,2026-08-06T14:03:49.605906+00:00,-0.4404
bbc,"Government to function as normal while Burnham on holiday, No 10 says","Downing Street says the PM remains in contact with officials, but Reform UK says he has ""bunked off"".",https://www.bbc.co.uk/news/articles/czjlp0vrpk9o?at_medium=RSS&at_campaign=rss,2026-08-04T12:10:54+00:00,2026-08-06T14:03:49.605906+00:00,0.128
bbc,Local Reform Facebook page criticised Welsh minister for talking about family tragedy,A Reform constituency page criticised the Plaid Cymru minister for discussing her husband's death.,https://www.bbc.co.uk/news/articles/cm2g1r1xw9po?at_medium=RSS&at_campaign=rss,2026-08-06T12:29:44+00:00,2026-08-06T14:03:49.605906+00:00,-0.802
bbc,Faisal Islam: The UK's Trump trade deal no longer looks world-beating,"While the US tariffs imposed on the UK are effectively unchanged, other countries now have a better deal.",https://www.bbc.co.uk/news/articles/c9v4ymwddwgo?at_medium=RSS&at_campaign=rss,2026-07-24T14:02:26+00:00,2026-08-06T14:03:49.605906+00:00,-0.296
bbc,"Burnham not actively considering Epstein inquiry, No 10 says",It comes after the victims minister told the BBC she discussed an inquiry with the PM when she was re-appointed to her role.,https://www.bbc.co.uk/news/articles/cx2jpqzwzj1o?at_medium=RSS&at_campaign=rss,2026-08-05T10:53:32+00:00,2026-08-06T14:03:49.605906+00:00,-0.4874
bbc,"Prioritise new jobs over green targets to win public contracts, firms told",The changes are part of government efforts to tackle the youth unemployment crisis.,https://www.bbc.co.uk/news/articles/ckgdmv7elg8o?at_medium=RSS&at_campaign=rss,2026-08-05T10:10:02+00:00,2026-08-06T14:03:49.605906+00:00,0.5859
bbc,France hits out at Reform UK plan to return migrants using Navy,It comes after the party said it would override French objections to return migrants to France.,https://www.bbc.co.uk/news/articles/cr59qyy4l5yo?at_medium=RSS&at_campaign=rss,2026-08-03T16:48:58+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,'Every day I'm just winging it': The families hoping for social care reform,"As Andy Burnham outlines his aim to overhaul social care, BBC News speaks to the families caring for loved ones.",https://www.bbc.co.uk/news/articles/ce8lzdgzee9o?at_medium=RSS&at_campaign=rss,2026-07-29T16:43:42+00:00,2026-08-06T14:03:49.605906+00:00,0.7184
bbc,Car washes and vape shops can still sponsor skilled foreign workers despite visa changes,"The rules were tightened in July 2025 to restrict the scheme mostly to graduate-level employees who would be earning at least £41,700.",https://www.bbc.co.uk/news/articles/cj639rx147eo?at_medium=RSS&at_campaign=rss,2026-08-06T11:06:26+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Police chief considers joining legal action over PC Harper killers' early release,"Two of PC Andrew Harper's killers are set to be included in the government's early release scheme, which begins in October.",https://www.bbc.co.uk/news/articles/cx2v5kj9zzko?at_medium=RSS&at_campaign=rss,2026-08-05T15:36:37+00:00,2026-08-06T14:03:49.605906+00:00,-0.5859
bbc,Reform UK's Richard Tice investigated by parliamentary standards watchdog,Tice says the complaint related to a debate on Israeli influence and whether he should have referenced his register of interests.,https://www.bbc.co.uk/news/articles/ceqe24qjgzdo?at_medium=RSS&at_campaign=rss,2026-08-03T13:28:14+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Mayor says Burnham's new powers will change lives,Bev Craig succeeds Andy Burnham as Greater Manchester's mayor after winning Thursday's by-election.,https://www.bbc.co.uk/news/articles/cddj3j50rmpo?at_medium=RSS&at_campaign=rss,2026-08-01T13:15:42+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,Ballot paper for Clacton by-election is longest in British electoral history,The list of 34 candidates standing in the Clacton by-election is nearly a metre long.,https://www.bbc.co.uk/news/articles/clyem5lg78qo?at_medium=RSS&at_campaign=rss,2026-08-02T04:49:31+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,"Stick to spending limits, PM and chancellor tell ministers in joint memo","The Chancellor said the Budget on 28 October would “meet our fiscal rules” and give families ""stability"" to plan for the future.",https://www.bbc.co.uk/news/articles/cjd4yz35x8go?at_medium=RSS&at_campaign=rss,2026-08-01T07:48:01+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,"Welsh national social care service will not arrive before next Senedd election, says minister","Plans to make social care free at the point of use will not happen before 2030, a minister says.",https://www.bbc.co.uk/news/articles/c8enyk27gddo?at_medium=RSS&at_campaign=rss,2026-08-03T17:32:16+00:00,2026-08-06T14:03:49.605906+00:00,0.4939
bbc,Farage says he discussed return to politics months before general election,"Farage said the talks came ""quite some time after"" he received a £5m gift from a Reform donor.",https://www.bbc.co.uk/news/articles/c74g0l1ylpvo?at_medium=RSS&at_campaign=rss,2026-08-03T17:18:52+00:00,2026-08-06T14:03:49.605906+00:00,0.0
bbc,"Restrict sale of pet flea treatments, government urged",The Lords environment committee says their widespread use poses potential risks to the environment.,https://www.bbc.co.uk/news/articles/c1m1xdyk0j0o?at_medium=RSS&at_campaign=rss,2026-08-05T12:18:23+00:00,2026-08-06T14:03:49.605906+00:00,-0.3818
bbc,Conservatives call for greater use of facial recognition from police,Conservatives have called for all images of suspects to be run through facial recognition software.,https://www.bbc.co.uk/news/articles/c07rv3dlpndo?at_medium=RSS&at_campaign=rss,2026-08-03T15:36:59+00:00,2026-08-06T14:03:49.605906+00:00,0.3612
sky,Is it time to ban boozing in parliament?,"Green MP Hannah Spencer ""had a point"" when she complained about drinking in parliament, ex-deputy Labour leader Harriet Harman has said.",https://news.sky.com/story/is-it-time-to-ban-boozing-in-parliament-13569616,2026-08-04T07:21:00+00:00,2026-08-06T14:03:49.840519+00:00,-0.5574
sky,Polanski defends Cambridge professor who resigned amid plagiarism row,Green Party leader Zack Polanski has defended a black university professor who resigned amid a plagiarism row.,https://news.sky.com/story/zack-polanski-defends-cambridge-professor-who-resigned-amid-plagiarism-row-13570302,2026-08-06T09:23:00+00:00,2026-08-06T14:03:49.840519+00:00,-0.25
sky,PM's intervention on prisons crisis risks damaging mistakes,"Dividing lines between victim groups, fears about prisons becoming full again by Christmas, and concerns that these changes will lead to ""inevitable mistakes"" – probably not the intended outcomes of the prime minister's urgent review on early release, but that's the reality.",https://news.sky.com/story/burnham-intervenes-on-prisons-crisis-and-risks-mistakes-being-made-13569553,2026-08-03T20:29:00+00:00,2026-08-06T14:03:49.840519+00:00,-0.9001
sky,Burnham blocks early release of rapists and child sex offenders,"People jailed for rape, serious child sex offences and grooming will be excluded from the upcoming early release scheme, the government has announced.",https://news.sky.com/story/andy-burnham-blocks-early-prison-release-for-rapists-but-pc-andrew-harpers-widow-slams-betrayal-as-husbands-killers-to-be-freed-early-13569552,2026-08-03T20:12:00+00:00,2026-08-06T14:03:49.840519+00:00,-0.8271
sky,"Comfortable victory, but uncomfortable numbers for Labour in Greater Manchester","In the end it wasn't close. Labour's Bev Craig comfortably held the Greater Manchester (GM) mayoralty, vacated last month by Andy Burnham.",https://news.sky.com/story/comfortable-victory-but-uncomfortable-numbers-for-labour-in-greater-manchester-13569010,2026-08-01T11:43:00+00:00,2026-08-06T14:03:49.840519+00:00,0.25
